product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Milk,2025-01-12,429.0,143,Sunny,13.0,218,0,gen_b2e8ed2ef3
Croissant,2025-01-12,495.0,110,Sunny,13.0,182,0,gen_afd25bee47
Muffin,2025-01-12,287.0,82,Sunny,13.0,110,0,gen_6895c395b6
Sandwich,2025-01-12,376.0,47,Sunny,13.0,81,0,gen_19451a980a
Juice,2025-01-12,530.0,106,Sunny,13.0,184,0,gen_fd8d8a7312
Tea,2025-01-12,368.0,92,Sunny,13.0,128,0,gen_a0423db2ab
Cake,2025-01-12,216.0,36,Sunny,13.0,54,0,gen_e06572bce8
Salad,2025-01-12,324.0,36,Sunny,13.0,59,0,gen_787e5e8f92
Wrap,2025-01-12,397.5,53,Sunny,13.0,88,0,gen_77d93c0757
Coffee Beans,2025-01-13,630.0,42,Sunny,16.5,74,0,gen_5543c2db69
Milk,2025-01-13,273.0,91,Sunny,16.5,137,0,gen_1f40448939
Croissant,2025-01-13,328.5,73,Sunny,16.5,100,0,gen_7d54098fc9
Muffin,2025-01-13,205.28,69,Sunny,16.5,122,15,gen_870505c5f9
Sandwich,2025-01-13,288.0,36,Sunny,16.5,59,0,gen_7825eaefbe
Juice,2025-01-13,300.0,60,Sunny,16.5,107,0,gen_911bd698c7
Tea,2025-01-13,259.2,72,Sunny,16.5,120,10,gen_dbae96196e
Cake,2025-01-13,180.0,30,Sunny,16.5,41,0,gen_5427df0af9
Salad,2025-01-13,207.0,23,Sunny,16.5,38,0,gen_94911e5b98
Wrap,2025-01-13,262.5,35,Sunny,16.5,55,0,gen_cab755f724
Coffee Beans,2025-01-14,525.0,35,Rainy,9.4,50,0,gen_77c2eac2ac
Milk,2025-01-14,195.0,65,Rainy,9.4,109,0,gen_6def4f63ba
Croissant,2025-01-14,211.5,47,Rainy,9.4,63,0,gen_ace6329c9b
Muffin,2025-01-14,161.0,46,Rainy,9.4,57,0,gen_c6d7c53d00
Sandwich,2025-01-14,232.0,29,Rainy,9.4,42,0,gen_a7770d7fe2
Juice,2025-01-14,200.0,40,Rainy,9.4,60,0,gen_f7d1a1428d
Tea,2025-01-14,160.0,40,Rainy,9.4,61,0,gen_d0bf93b59e
Cake,2025-01-14,114.0,19,Rainy,9.4,25,0,gen_81c9eec72e
Salad,2025-01-14,135.0,15,Rainy,9.4,18,0,gen_46cff4b7b9
Wrap,2025-01-14,172.5,23,Rainy,9.4,33,0,gen_03b4500074
Coffee Beans,2025-01-15,720.0,48,Cloudy,12.9,85,0,gen_cd8a9de0f7
Milk,2025-01-15,270.0,90,Cloudy,12.9,157,0,gen_6b4575dffe
Croissant,2025-01-15,355.5,79,Cloudy,12.9,136,0,gen_7035c83d20
Muffin,2025-01-15,210.0,60,Cloudy,12.9,77,0,gen_a772f8a25b
Sandwich,2025-01-15,312.0,52,Cloudy,12.9,80,25,gen_c58ceadf8a
Juice,2025-01-15,380.0,76,Cloudy,12.9,91,0,gen_b3ebb1d606
Tea,2025-01-15,200.0,50,Cloudy,12.9,60,0,gen_14bf5ec441
Cake,2025-01-15,198.0,33,Cloudy,12.9,47,0,gen_30e9106165
Salad,2025-01-15,216.0,32,Cloudy,12.9,46,25,gen_402bb628da
Wrap,2025-01-15,232.5,31,Cloudy,12.9,51,0,gen_90249551bf
Coffee Beans,2025-01-16,548.25,43,Rainy,13.2,55,15,gen_73122f80d5
Milk,2025-01-16,228.0,76,Rainy,13.2,95,0,gen_5060c33d6f
Croissant,2025-01-16,207.0,46,Rainy,13.2,68,0,gen_c9b9e64525
Muffin,2025-01-16,161.0,46,Rainy,13.2,64,0,gen_d8fdad8ddc
Sandwich,2025-01-16,224.0,28,Rainy,13.2,38,0,gen_756f0e96bf
Juice,2025-01-16,225.0,45,Rainy,13.2,65,0,gen_a98e8b7e3f
Tea,2025-01-16,140.0,35,Rainy,13.2,53,0,gen_3b97f35342
Cake,2025-01-16,108.0,18,Rainy,13.2,23,0,gen_057fd94285
Salad,2025-01-16,135.0,15,Rainy,13.2,19,0,gen_0abddb26dd
Wrap,2025-01-16,165.0,22,Rainy,13.2,27,0,gen_7b40d7e118
Coffee Beans,2025-01-17,1065.0,71,Cloudy,15.4,121,0,gen_48e8a4dc43
Milk,2025-01-17,309.0,103,Cloudy,15.4,136,0,gen_af3b8906a4
Croissant,2025-01-17,510.3,126,Cloudy,15.4,223,10,gen_043253c8a1
Muffin,2025-01-17,213.5,61,Cloudy,15.4,78,0,gen_25420d3c9f
Sandwich,2025-01-17,384.0,48,Cloudy,15.4,76,0,gen_6eb7bbe06b
Juice,2025-01-17,375.0,75,Cloudy,15.4,117,0,gen_75d9c58d90
Tea,2025-01-17,252.0,63,Cloudy,15.4,108,0,gen_7608ea1b92
Cake,2025-01-17,186.0,31,Cloudy,15.4,38,0,gen_d3c01f61ce
Salad,2025-01-17,225.0,25,Cloudy,15.4,40,0,gen_1080dd538f
Wrap,2025-01-17,322.5,43,Cloudy,15.4,58,0,gen_4d5100605c
Coffee Beans,2025-01-18,1155.0,77,Sunny,15.0,98,0,gen_57f9a53c70
Milk,2025-01-18,378.0,126,Sunny,15.0,161,0,gen_ba9c6b7fd1
Croissant,2025-01-18,495.0,110,Sunny,15.0,142,0,gen_60d7002cc0
Muffin,2025-01-18,322.0,92,Sunny,15.0,144,0,gen_a7e7d540df
Sandwich,2025-01-18,432.0,54,Sunny,15.0,70,0,gen_6bad6383ac
Juice,2025-01-18,440.0,88,Sunny,15.0,138,0,gen_66c557984e
Tea,2025-01-18,292.0,73,Sunny,15.0,99,0,gen_a69c49e9bc
Cake,2025-01-18,276.0,46,Sunny,15.0,79,0,gen_3cb63d7bb4
Salad,2025-01-18,306.0,40,Sunny,15.0,64,15,gen_f6411e578e
Wrap,2025-01-18,330.0,44,Sunny,15.0,53,0,gen_9a18e7cc37
Coffee Beans,2025-01-19,1095.0,73,Sunny,17.7,117,0,gen_435f41b26a
Milk,2025-01-19,378.0,126,Sunny,17.7,223,0,gen_640fb46fb1
Croissant,2025-01-19,508.72,133,Sunny,17.7,180,15,gen_c8633e17da
Muffin,2025-01-19,280.0,80,Sunny,17.7,105,0,gen_bfd3da7b07
Sandwich,2025-01-19,432.0,60,Sunny,17.7,91,10,gen_0f71afc671
Juice,2025-01-19,495.0,99,Sunny,17.7,122,0,gen_254862d716
Tea,2025-01-19,288.0,72,Sunny,17.7,126,0,gen_4c32af24c0
Cake,2025-01-19,216.0,36,Sunny,17.7,52,0,gen_d6b7d057f4
Salad,2025-01-19,342.0,38,Sunny,17.7,55,0,gen_d2fef09f2f
Wrap,2025-01-19,390.0,52,Sunny,17.7,66,0,gen_c96d585505
Coffee Beans,2025-01-20,675.0,45,Sunny,17.7,75,0,gen_b508bd705a
Milk,2025-01-20,270.0,90,Sunny,17.7,147,0,gen_f805d98b38
Croissant,2025-01-20,315.0,70,Sunny,17.7,103,0,gen_d63ee57f61
Muffin,2025-01-20,220.5,63,Sunny,17.7,99,0,gen_600e75d0e7
Sandwich,2025-01-20,328.0,41,Sunny,17.7,66,0,gen_11413ba899
Juice,2025-01-20,335.0,67,Sunny,17.7,102,0,gen_73336adc65
Tea,2025-01-20,236.0,59,Sunny,17.7,74,0,gen_3c9fd16fd0
Cake,2025-01-20,174.0,29,Sunny,17.7,49,0,gen_12d9f048c7
Salad,2025-01-20,234.0,26,Sunny,17.7,42,0,gen_1b66776775
Wrap,2025-01-20,225.0,30,Sunny,17.7,45,0,gen_6bc4522956
Coffee Beans,2025-01-21,615.0,41,Sunny,13.3,57,0,gen_08e05d0418
Milk,2025-01-21,312.0,104,Sunny,13.3,171,0,gen_75e3aa61ea
Croissant,2025-01-21,328.5,73,Sunny,13.3,98,0,gen_7ebf97d566
Muffin,2025-01-21,192.5,55,Sunny,13.3,87,0,gen_8a0143b5b3
Sandwich,2025-01-21,320.0,40,Sunny,13.3,69,0,gen_d43f2751b0
Juice,2025-01-21,350.0,70,Sunny,13.3,110,0,gen_f845d311a9
Tea,2025-01-21,268.8,84,Sunny,13.3,132,20,gen_6f18b3da71
Cake,2025-01-21,198.0,33,Sunny,13.3,55,0,gen_3995171b8f
Salad,2025-01-21,207.0,23,Sunny,13.3,30,0,gen_5a4b8d20ad
Wrap,2025-01-21,276.0,46,Sunny,13.3,64,20,gen_584a388a4e
Coffee Beans,2025-01-22,810.0,54,Sunny,12.3,77,0,gen_82bd77881a
Milk,2025-01-22,312.0,104,Sunny,12.3,156,0,gen_2614c8f753
Croissant,2025-01-22,351.0,78,Sunny,12.3,118,0,gen_b2d547b051
Muffin,2025-01-22,205.28,69,Sunny,12.3,101,15,gen_90d2360843
Sandwich,2025-01-22,304.0,38,Sunny,12.3,65,0,gen_368dfc0ac1
Juice,2025-01-22,375.0,100,Sunny,12.3,167,25,gen_47e4998881
Tea,2025-01-22,212.0,53,Sunny,12.3,66,0,gen_f6ffa22a95
Cake,2025-01-22,156.0,26,Sunny,12.3,37,0,gen_1176181b1f
Salad,2025-01-22,216.0,24,Sunny,12.3,31,0,gen_46b6b9299a
Wrap,2025-01-22,270.0,36,Sunny,12.3,43,0,gen_fbf366d7fb
Coffee Beans,2025-01-23,540.0,36,Rainy,14.1,59,0,gen_f937919196
Milk,2025-01-23,213.0,71,Rainy,14.1,116,0,gen_897fc945cf
Croissant,2025-01-23,202.5,45,Rainy,14.1,66,0,gen_a6e0740c1d
Muffin,2025-01-23,136.5,39,Rainy,14.1,47,0,gen_1f5f02b816
Sandwich,2025-01-23,216.0,27,Rainy,14.1,39,0,gen_c42a337542
Juice,2025-01-23,215.0,43,Rainy,14.1,73,0,gen_338cd31359
Tea,2025-01-23,156.0,39,Rainy,14.1,58,0,gen_21e839673e
Cake,2025-01-23,138.0,23,Rainy,14.1,29,0,gen_49a6b71dbe
Salad,2025-01-23,178.2,22,Rainy,14.1,26,10,gen_70c33242e7
Wrap,2025-01-23,157.5,21,Rainy,14.1,33,0,gen_244c858159
Coffee Beans,2025-01-24,630.0,42,Rainy,14.9,58,0,gen_3007df77f0
Milk,2025-01-24,222.0,74,Rainy,14.9,95,0,gen_f89cfcaacf
Croissant,2025-01-24,283.5,63,Rainy,14.9,83,0,gen_26ab1a14e1
Muffin,2025-01-24,168.0,48,Rainy,14.9,74,0,gen_c283641448
Sandwich,2025-01-24,232.0,29,Rainy,14.9,36,0,gen_1bced4c1de
Juice,2025-01-24,270.0,54,Rainy,14.9,75,0,gen_5983eee3ae
Tea,2025-01-24,212.0,53,Rainy,14.9,82,0,gen_54598c8480
Cake,2025-01-24,144.0,24,Rainy,14.9,39,0,gen_99ec3542a8
Salad,2025-01-24,162.0,18,Rainy,14.9,23,0,gen_1c459e2d22
Wrap,2025-01-24,217.5,29,Rainy,14.9,44,0,gen_b4ff1150e3
Coffee Beans,2025-01-25,1110.0,74,Sunny,10.4,119,0,gen_55069dbce3
Milk,2025-01-25,420.0,140,Sunny,10.4,201,0,gen_7e95d560a7
Croissant,2025-01-25,418.5,93,Sunny,10.4,118,0,gen_4a072d4b3a
Muffin,2025-01-25,252.0,72,Sunny,10.4,86,0,gen_eab4985739
Sandwich,2025-01-25,456.0,57,Sunny,10.4,90,0,gen_5a38b9ba9b
Juice,2025-01-25,530.0,106,Sunny,10.4,147,0,gen_3b0f677c7b
Tea,2025-01-25,332.0,83,Sunny,10.4,136,0,gen_ac4b8e29f2
Cake,2025-01-25,270.0,45,Sunny,10.4,80,0,gen_dc6ccbe76a
Salad,2025-01-25,270.0,30,Sunny,10.4,51,0,gen_e86279812c
Wrap,2025-01-25,390.0,52,Sunny,10.4,75,0,gen_824e56f35d
Coffee Beans,2025-01-26,1080.0,72,Sunny,14.8,106,0,gen_04c60817ca
Milk,2025-01-26,384.0,128,Sunny,14.8,203,0,gen_ed9638da77
Croissant,2025-01-26,486.0,108,Sunny,14.8,188,0,gen_665ce1e6ed
Muffin,2025-01-26,297.5,85,Sunny,14.8,114,0,gen_6a7b2ea995
Sandwich,2025-01-26,432.0,54,Sunny,14.8,72,0,gen_5252422a88
Juice,2025-01-26,415.0,83,Sunny,14.8,103,0,gen_9fa86c9720
Tea,2025-01-26,348.0,87,Sunny,14.8,132,0,gen_ff56796c75
Cake,2025-01-26,210.0,35,Sunny,14.8,56,0,gen_4dd4c8450d
Salad,2025-01-26,270.0,30,Sunny,14.8,53,0,gen_c13d665e75
Wrap,2025-01-26,390.0,52,Sunny,14.8,67,0,gen_42e6213883
Coffee Beans,2025-01-27,705.0,47,Sunny,14.4,67,0,gen_a1f33b3fd6
Milk,2025-01-27,337.5,150,Sunny,14.4,180,25,gen_87acf41d74
Croissant,2025-01-27,319.5,71,Sunny,14.4,118,0,gen_6f1193fde0
Muffin,2025-01-27,208.25,70,Sunny,14.4,121,15,gen_320c82c1c9
Sandwich,2025-01-27,256.0,32,Sunny,14.4,52,0,gen_2af1c9fce8
Juice,2025-01-27,285.0,57,Sunny,14.4,97,0,gen_9586bc0a7b
Tea,2025-01-27,244.0,61,Sunny,14.4,84,0,gen_fc44e8da65
Cake,2025-01-27,186.0,31,Sunny,14.4,49,0,gen_ca61298894
Salad,2025-01-27,198.0,22,Sunny,14.4,30,0,gen_2fe79cc613
Wrap,2025-01-27,240.0,32,Sunny,14.4,55,0,gen_67ed43534c
Coffee Beans,2025-01-28,540.0,36,Rainy,13.1,47,0,gen_c00bdf57af
Milk,2025-01-28,177.0,59,Rainy,13.1,99,0,gen_2b0cdd64c2
Croissant,2025-01-28,247.5,55,Rainy,13.1,66,0,gen_146d4eee05
Muffin,2025-01-28,150.5,43,Rainy,13.1,60,0,gen_8002c57206
Sandwich,2025-01-28,184.0,23,Rainy,13.1,29,0,gen_d22a0841f4
Juice,2025-01-28,205.0,41,Rainy,13.1,51,0,gen_f81c86a9ca
Tea,2025-01-28,160.0,40,Rainy,13.1,60,0,gen_85da737d54
Cake,2025-01-28,132.0,22,Rainy,13.1,27,0,gen_c4b5f7c24e
Salad,2025-01-28,162.0,18,Rainy,13.1,30,0,gen_8e0fef1bff
Wrap,2025-01-28,168.0,28,Rainy,13.1,44,20,gen_fda54d4b94
Coffee Beans,2025-01-29,450.0,30,Rainy,12.9,42,0,gen_6703e2d04a
Milk,2025-01-29,171.0,57,Rainy,12.9,97,0,gen_56a88258c1
Croissant,2025-01-29,211.5,47,Rainy,12.9,61,0,gen_57216e1758
Muffin,2025-01-29,154.0,44,Rainy,12.9,60,0,gen_a410058f29
Sandwich,2025-01-29,200.0,25,Rainy,12.9,32,0,gen_aadc2a2a06
Juice,2025-01-29,210.0,42,Rainy,12.9,57,0,gen_6cb033511f
Tea,2025-01-29,144.0,36,Rainy,12.9,51,0,gen_c3cbc66912
Cake,2025-01-29,126.0,21,Rainy,12.9,36,0,gen_274d9dd390
Salad,2025-01-29,126.0,14,Rainy,12.9,20,0,gen_03b99b1f2a
Wrap,2025-01-29,172.5,23,Rainy,12.9,31,0,gen_0459ea1b77
Coffee Beans,2025-01-30,675.0,45,Sunny,16.1,58,0,gen_791fd7ab43
Milk,2025-01-30,321.0,107,Sunny,16.1,143,0,gen_1ffaf5f044
Croissant,2025-01-30,288.0,64,Sunny,16.1,94,0,gen_3d672e5309
Muffin,2025-01-30,175.0,50,Sunny,16.1,61,0,gen_b1080258de
Sandwich,2025-01-30,288.0,36,Sunny,16.1,64,0,gen_f2670d84be
Juice,2025-01-30,350.0,70,Sunny,16.1,95,0,gen_82aaebded6
Tea,2025-01-30,240.0,60,Sunny,16.1,88,0,gen_476a0d9ac6
Cake,2025-01-30,192.0,32,Sunny,16.1,48,0,gen_df1a985a71
Salad,2025-01-30,216.0,24,Sunny,16.1,36,0,gen_a7dbfff099
Wrap,2025-01-30,240.0,32,Sunny,16.1,55,0,gen_68903ebf47
Coffee Beans,2025-01-31,630.0,42,Rainy,9.9,65,0,gen_e1e252a70a
Milk,2025-01-31,243.0,81,Rainy,9.9,102,0,gen_6b7ca7ef16
Croissant,2025-01-31,247.5,55,Rainy,9.9,78,0,gen_64102aa1e2
Muffin,2025-01-31,161.0,46,Rainy,9.9,55,0,gen_d0288dfaae
Sandwich,2025-01-31,232.0,29,Rainy,9.9,48,0,gen_7d2c793db6
Juice,2025-01-31,300.0,60,Rainy,9.9,105,0,gen_ea4eaec1b0
Tea,2025-01-31,176.0,44,Rainy,9.9,77,0,gen_f992aa2501
Cake,2025-01-31,162.0,36,Rainy,9.9,61,25,gen_5c461cc7e6
Salad,2025-01-31,198.0,22,Rainy,9.9,27,0,gen_e058dc78b5
Wrap,2025-01-31,225.0,30,Rainy,9.9,50,0,gen_f62e1012bc
Coffee Beans,2025-02-01,630.0,42,Rainy,8.5,71,0,gen_a94a1ceba7
Milk,2025-02-01,276.0,92,Rainy,8.5,123,0,gen_f665e3d132
Croissant,2025-02-01,342.0,76,Rainy,8.5,94,0,gen_c2accfa0e9
Muffin,2025-02-01,192.5,55,Rainy,8.5,77,0,gen_b03687e2dc
Sandwich,2025-02-01,272.0,34,Rainy,8.5,43,0,gen_d7d8ba79b7
Juice,2025-02-01,344.25,81,Rainy,8.5,140,15,gen_baf12b2ec1
Tea,2025-02-01,208.0,52,Rainy,8.5,80,0,gen_f47baec565
Cake,2025-02-01,180.0,30,Rainy,8.5,44,0,gen_1136844a75
Salad,2025-02-01,225.0,25,Rainy,8.5,31,0,gen_e791eba817
Wrap,2025-02-01,255.0,34,Rainy,8.5,43,0,gen_5ea693afb1
Coffee Beans,2025-02-02,975.0,65,Sunny,16.8,116,0,gen_1e685a7ee2
Milk,2025-02-02,366.0,122,Sunny,16.8,173,0,gen_dbf6b021a4
Croissant,2025-02-02,436.5,97,Sunny,16.8,151,0,gen_e5ce7ef3f8
Muffin,2025-02-02,269.5,77,Sunny,16.8,138,0,gen_a8853dee29
Sandwich,2025-02-02,360.0,45,Sunny,16.8,67,0,gen_42d64956dd
Juice,2025-02-02,500.0,100,Sunny,16.8,145,0,gen_e1bf928b0b
Tea,2025-02-02,272.0,68,Sunny,16.8,94,0,gen_0fb10f26b2
Cake,2025-02-02,268.8,56,Sunny,16.8,88,20,gen_1bff5d1643
Salad,2025-02-02,288.0,32,Sunny,16.8,45,0,gen_d70699640d
Wrap,2025-02-02,375.0,50,Sunny,16.8,86,0,gen_71678ea185
Coffee Beans,2025-02-03,795.0,53,Cloudy,14.0,87,0,gen_e7afc02dc7
Milk,2025-02-03,252.0,84,Cloudy,14.0,116,0,gen_0e96e4abc7
Croissant,2025-02-03,324.0,72,Cloudy,14.0,127,0,gen_44364357ae
Muffin,2025-02-03,175.0,50,Cloudy,14.0,80,0,gen_93727131a9
Sandwich,2025-02-03,296.0,37,Cloudy,14.0,65,0,gen_f1d518f721
Juice,2025-02-03,375.0,75,Cloudy,14.0,107,0,gen_b046d6b5a9
Tea,2025-02-03,220.0,55,Cloudy,14.0,87,0,gen_62dad6e430
Cake,2025-02-03,162.0,27,Cloudy,14.0,47,0,gen_2d1281d7a7
Salad,2025-02-03,189.0,21,Cloudy,14.0,31,0,gen_7981df7753
Wrap,2025-02-03,232.5,31,Cloudy,14.0,39,0,gen_eeda869359
Coffee Beans,2025-02-04,630.0,42,Sunny,14.2,54,0,gen_a9d3ad9d75
Milk,2025-02-04,279.0,93,Sunny,14.2,158,0,gen_a8a74cd830
Croissant,2025-02-04,310.5,69,Sunny,14.2,83,0,gen_5158c7af5c
Muffin,2025-02-04,178.5,51,Sunny,14.2,68,0,gen_356b436b2c
Sandwich,2025-02-04,328.0,41,Sunny,14.2,50,0,gen_17ce634980
Juice,2025-02-04,365.0,73,Sunny,14.2,113,0,gen_80c4ba5eb6
Tea,2025-02-04,240.0,60,Sunny,14.2,83,0,gen_59ac8481fd
Cake,2025-02-04,180.0,30,Sunny,14.2,53,0,gen_bb1010632c
Salad,2025-02-04,207.0,23,Sunny,14.2,35,0,gen_68a83a733f
Wrap,2025-02-04,286.88,51,Sunny,14.2,88,25,gen_521e430bf3
Coffee Beans,2025-02-05,780.0,52,Sunny,11.4,80,0,gen_e52e3a42d8
Milk,2025-02-05,303.0,101,Sunny,11.4,144,0,gen_e7c110a36d
Croissant,2025-02-05,381.6,106,Sunny,11.4,146,20,gen_b128b76646
Muffin,2025-02-05,213.5,61,Sunny,11.4,97,0,gen_cb9216d8ab
Sandwich,2025-02-05,320.0,40,Sunny,11.4,65,0,gen_17ed83f6ac
Juice,2025-02-05,275.0,55,Sunny,11.4,85,0,gen_df0548031b
Tea,2025-02-05,256.0,64,Sunny,11.4,102,0,gen_bc26cfa5dc
Cake,2025-02-05,168.0,28,Sunny,11.4,38,0,gen_72047408fc
Salad,2025-02-05,198.0,22,Sunny,11.4,26,0,gen_fc33a5537b
Wrap,2025-02-05,210.0,28,Sunny,11.4,35,0,gen_9577884a18
Coffee Beans,2025-02-06,795.0,53,Sunny,15.3,77,0,gen_2c8addad93
Milk,2025-02-06,360.0,160,Sunny,15.3,222,25,gen_6fe5126330
Croissant,2025-02-06,328.5,73,Sunny,15.3,99,0,gen_51358f2d79
Muffin,2025-02-06,171.5,49,Sunny,15.3,71,0,gen_54a69fcef3
Sandwich,2025-02-06,248.0,31,Sunny,15.3,40,0,gen_538504f2a4
Juice,2025-02-06,290.0,58,Sunny,15.3,83,0,gen_2b87cb6cdb
Tea,2025-02-06,228.0,57,Sunny,15.3,101,0,gen_10321badcf
Cake,2025-02-06,156.0,26,Sunny,15.3,33,0,gen_3530983b41
Salad,2025-02-06,198.0,22,Sunny,15.3,28,0,gen_25b917a66b
Wrap,2025-02-06,202.5,27,Sunny,15.3,43,0,gen_905040bb49
Coffee Beans,2025-02-07,661.5,49,Rainy,13.7,71,10,gen_4615554e9b
Milk,2025-02-07,264.0,88,Rainy,13.7,121,0,gen_8bdaae9c0f
Croissant,2025-02-07,336.15,83,Rainy,13.7,145,10,gen_28307b0312
Muffin,2025-02-07,189.0,54,Rainy,13.7,85,0,gen_ef545830e7
Sandwich,2025-02-07,224.0,28,Rainy,13.7,44,0,gen_1dbb2d1390
Juice,2025-02-07,265.0,53,Rainy,13.7,64,0,gen_38c35f5f73
Tea,2025-02-07,180.0,45,Rainy,13.7,79,0,gen_b857c5fa14
Cake,2025-02-07,147.9,29,Rainy,13.7,35,15,gen_e5a6e5b77c
Salad,2025-02-07,180.0,20,Rainy,13.7,29,0,gen_7519cc57c4
Wrap,2025-02-07,180.0,24,Rainy,13.7,39,0,gen_76910c0953
Coffee Beans,2025-02-08,1050.0,70,Sunny,13.4,86,0,gen_123f6aa94c
Milk,2025-02-08,432.0,144,Sunny,13.4,233,0,gen_6b18fd8864
Croissant,2025-02-08,441.0,98,Sunny,13.4,158,0,gen_98463b2b01
Muffin,2025-02-08,255.5,73,Sunny,13.4,95,0,gen_1aea0b2ba3
Sandwich,2025-02-08,368.0,46,Sunny,13.4,80,0,gen_95f8aa12b0
Juice,2025-02-08,445.5,99,Sunny,13.4,128,10,gen_6e4b9922be
Tea,2025-02-08,316.0,79,Sunny,13.4,138,0,gen_cf612144d5
Cake,2025-02-08,295.8,58,Sunny,13.4,72,15,gen_8ad101fe51
Salad,2025-02-08,306.0,34,Sunny,13.4,48,0,gen_ec5106c216
Wrap,2025-02-08,375.0,50,Sunny,13.4,75,0,gen_cada87c656
Coffee Beans,2025-02-09,1050.0,70,Sunny,10.2,90,0,gen_930ed45a6b
Milk,2025-02-09,408.0,136,Sunny,10.2,189,0,gen_9be5b5fe28
Croissant,2025-02-09,418.5,93,Sunny,10.2,163,0,gen_e57b975c36
Muffin,2025-02-09,324.45,103,Sunny,10.2,158,10,gen_88dd7c6252
Sandwich,2025-02-09,416.0,52,Sunny,10.2,82,0,gen_209da29832
Juice,2025-02-09,410.0,82,Sunny,10.2,131,0,gen_bc8bfa8bcf
Tea,2025-02-09,348.0,87,Sunny,10.2,128,0,gen_2b59c242d1
Cake,2025-02-09,198.0,33,Sunny,10.2,57,0,gen_c1b1319026
Salad,2025-02-09,252.0,28,Sunny,10.2,48,0,gen_2cb391c44b
Wrap,2025-02-09,307.5,41,Sunny,10.2,66,0,gen_dbb7e8f70d
Coffee Beans,2025-02-10,660.0,44,Sunny,15.9,59,0,gen_f7c776b7d4
Milk,2025-02-10,306.0,102,Sunny,15.9,168,0,gen_210c420847
Croissant,2025-02-10,306.0,68,Sunny,15.9,108,0,gen_5e48c8a0cd
Muffin,2025-02-10,185.5,53,Sunny,15.9,71,0,gen_95f921057d
Sandwich,2025-02-10,280.0,35,Sunny,15.9,51,0,gen_315d4809ad
Juice,2025-02-10,365.0,73,Sunny,15.9,105,0,gen_fcbe1818bc
Tea,2025-02-10,208.0,52,Sunny,15.9,69,0,gen_ece661f28d
Cake,2025-02-10,174.0,29,Sunny,15.9,42,0,gen_adb8e43a65
Salad,2025-02-10,180.0,20,Sunny,15.9,32,0,gen_4cc0f9cef5
Wrap,2025-02-10,232.5,31,Sunny,15.9,48,0,gen_cc2c963bb7
Coffee Beans,2025-02-11,750.0,50,Sunny,12.8,68,0,gen_f48d25d865
Milk,2025-02-11,282.0,94,Sunny,12.8,113,0,gen_8c35cbf7b8
Croissant,2025-02-11,373.5,83,Sunny,12.8,106,0,gen_e8b39c563c
Muffin,2025-02-11,203.0,58,Sunny,12.8,76,0,gen_bd4113bed0
Sandwich,2025-02-11,256.0,32,Sunny,12.8,39,0,gen_7adea1f4d8
Juice,2025-02-11,290.0,58,Sunny,12.8,92,0,gen_4685abf1e5
Tea,2025-02-11,228.0,57,Sunny,12.8,89,0,gen_bce4491ec3
Cake,2025-02-11,156.0,26,Sunny,12.8,40,0,gen_b0f36160bb
Salad,2025-02-11,225.0,25,Sunny,12.8,31,0,gen_742e1963b7
Wrap,2025-02-11,202.5,27,Sunny,12.8,36,0,gen_69bee93bf3
Coffee Beans,2025-02-12,750.0,50,Sunny,10.8,88,0,gen_d8e6467a3a
Milk,2025-02-12,255.0,85,Sunny,10.8,107,0,gen_55c3af74eb
Croissant,2025-02-12,283.5,63,Sunny,10.8,108,0,gen_56d27c5666
Muffin,2025-02-12,175.0,50,Sunny,10.8,72,0,gen_4148b1c5ed
Sandwich,2025-02-12,328.0,41,Sunny,10.8,50,0,gen_3cae562537
Juice,2025-02-12,335.0,67,Sunny,10.8,113,0,gen_3451244575
Tea,2025-02-12,188.0,47,Sunny,10.8,66,0,gen_fb7add5801
Cake,2025-02-12,186.0,31,Sunny,10.8,39,0,gen_6b183beadc
Salad,2025-02-12,216.0,24,Sunny,10.8,33,0,gen_7dd29a7e5b
Wrap,2025-02-12,210.0,28,Sunny,10.8,45,0,gen_594e901968
Coffee Beans,2025-02-13,825.0,55,Cloudy,14.3,83,0,gen_d86675cae8
Milk,2025-02-13,285.0,95,Cloudy,14.3,150,0,gen_b3216cd0f5
Croissant,2025-02-13,333.0,74,Cloudy,14.3,94,0,gen_1079b55f91
Muffin,2025-02-13,199.5,57,Cloudy,14.3,88,0,gen_9f97fa6c29
Sandwich,2025-02-13,264.0,33,Cloudy,14.3,45,0,gen_c2af3ef6fe
Juice,2025-02-13,325.0,65,Cloudy,14.3,100,0,gen_61ef949960
Tea,2025-02-13,244.0,61,Cloudy,14.3,90,0,gen_db726f32ca
Cake,2025-02-13,186.0,31,Cloudy,14.3,44,0,gen_4b7432e614
Salad,2025-02-13,189.0,21,Cloudy,14.3,28,0,gen_b64bb92929
Wrap,2025-02-13,210.0,28,Cloudy,14.3,36,0,gen_2faa3270fd
Coffee Beans,2025-02-14,735.0,49,Sunny,17.8,70,0,gen_9551cfd48d
Milk,2025-02-14,315.9,117,Sunny,17.8,176,10,gen_0fd950925a
Croissant,2025-02-14,409.5,91,Sunny,17.8,138,0,gen_70d89c3ccb
Muffin,2025-02-14,224.0,64,Sunny,17.8,97,0,gen_a4db470ac3
